Multisizer 4	 0:19  29 May 2021
File name:	CytB-Chlor_t0_3_29 May 2021_01.#m4
File ID:	CytB-Chlor
Sample ID:	t0_3
Control mode:	Volumetric,  2000  uL
Acquired:	 0:18  29 May 2021
Size bins:	200
From	5.000
To	50.00
Sizing threshold:	5.000
Total pulses:	1272
Counting threshold:	5.000
Counts above threshold:	1272
Coincidence corrected:	1274

From	12.20
To	32.22
Number 	9110
Mean:	20.44
Median:	20.37
S.D.:	2.652

