Vessel Name: HT1080-WT_ATF4-reporter-high_P3-2
Date Time	Elapsed	A1	B1	C1	D1	A2	B2	C2	D2	A3	B3	C3	D3	A4	B4	C4	D4	A5	B5	C5	D5	A6	B6	C6	D6
1/6/2022 8:54:00 PM	0	9067948	9088482	9074112	9097794	9187917	9152157	7769772	9360400	8736609	8959523	7434784	9578603	8961940	9174207	8650040	9344627	1.02289E+07	9794648	9423480	9262694	9371341	9741082	9183524	8980060
1/6/2022 10:24:00 PM	1.5	9294816	9228313	9453039	9429817	9541373	9310289	8219158	9562447	8812316	8808760	7367265	9846771	8915083	9183030	8586324	8900881	1.110406E+07	1.082371E+07	1.033376E+07	1.052804E+07	1.014987E+07	1.028945E+07	9597262	9575846
1/6/2022 11:54:00 PM	3	1.020261E+07	1.049594E+07	1.050014E+07	1.068429E+07	1.012451E+07	9981207	9307193	1.047619E+07	8765023	9065835	7704519	9836202	9204965	9369392	8665542	8788016	1.250075E+07	1.247043E+07	1.157742E+07	1.184256E+07	1.173296E+07	1.181318E+07	1.072497E+07	1.060422E+07
1/7/2022 1:24:00 AM	4.5	1.155418E+07	1.206719E+07	1.19068E+07	1.155292E+07	1.089594E+07	1.111024E+07	1.02116E+07	1.137487E+07	9054915	9468399	7974619	9724613	9282516	9579452	8975643	9128149	1.346372E+07	1.370832E+07	1.256986E+07	1.300705E+07	1.273062E+07	1.289604E+07	1.175958E+07	1.140439E+07
1/7/2022 2:54:00 AM	6	1.331743E+07	1.361231E+07	1.337422E+07	1.307136E+07	1.222057E+07	1.208355E+07	1.171118E+07	1.273028E+07	8918709	9796864	8360733	1.016843E+07	9061890	9335982	9112804	9159017	1.480462E+07	1.482723E+07	1.357893E+07	1.425995E+07	1.404192E+07	1.428653E+07	1.310228E+07	1.258557E+07
1/7/2022 4:24:00 AM	7.5	1.462518E+07	1.546437E+07	1.479136E+07	1.420278E+07	1.352283E+07	1.324497E+07	1.259342E+07	1.385695E+07	8609678	9643670	8071606	9695883	8408955	8886267	8693417	8686110	1.587139E+07	1.561884E+07	1.41487E+07	1.445496E+07	1.507177E+07	1.456891E+07	1.376861E+07	1.324139E+07
1/7/2022 5:54:00 AM	9	1.592659E+07	1.682171E+07	1.573297E+07	1.535679E+07	1.489973E+07	1.441627E+07	1.390656E+07	1.506582E+07	8244402	9118732	7912822	9322596	7980562	8386539	8504775	7728150	1.662565E+07	1.606603E+07	1.464832E+07	1.487852E+07	1.613946E+07	1.523078E+07	1.425337E+07	1.412762E+07
1/7/2022 7:24:00 AM	10.5	1.68498E+07	1.788018E+07	1.625285E+07	1.643823E+07	1.518764E+07	1.559976E+07	1.503329E+07	1.620678E+07	8001369	8914409	7590285	8594290	7696222	7979362	8018122	7157717	1.719576E+07	1.626803E+07	1.507444E+07	1.511517E+07	1.648941E+07	1.593986E+07	1.490534E+07	1.485734E+07
1/7/2022 8:54:00 AM	12	1.729141E+07	1.824174E+07	1.688711E+07	1.72534E+07	1.606769E+07	1.657441E+07	1.557264E+07	1.68247E+07	7711588	8340220	7344708	7829452	7427086	7600019	7780467	6832442	1.724578E+07	1.691989E+07	1.526696E+07	1.573535E+07	1.663563E+07	1.621012E+07	1.533756E+07	1.477917E+07
1/7/2022 10:24:00 AM	13.5	1.823371E+07	1.861888E+07	1.729963E+07	1.77266E+07	1.716701E+07	1.752889E+07	1.679959E+07	1.753715E+07	7655961	8401934	7048900	7631094	7237743	7520854	7390823	6702235	1.728929E+07	1.679491E+07	1.538431E+07	1.5835E+07	1.727498E+07	1.631488E+07	1.519748E+07	1.484677E+07
1/7/2022 11:54:00 AM	15	1.876812E+07	1.932215E+07	1.79939E+07	1.814063E+07	1.855023E+07	1.847621E+07	1.75443E+07	1.876904E+07	7418936	8365366	6906830	7334399	7085195	7435513	6934481	6489739	1.7509E+07	1.692858E+07	1.552221E+07	1.635728E+07	1.749377E+07	1.662939E+07	1.545876E+07	1.524754E+07
1/7/2022 1:24:00 PM	16.5	1.933754E+07	1.979509E+07	1.836125E+07	1.84218E+07	1.950391E+07	1.913057E+07	1.814487E+07	1.957247E+07	7462542	8236449	6594211	7259054	6833403	7003960	6687167	6390447	1.774633E+07	1.72917E+07	1.571974E+07	1.613196E+07	1.747253E+07	1.63777E+07	1.556939E+07	1.501221E+07
