Multisizer 4	14:15   4 Oct 2020
File name:	143B-Asn-uptake-flux_t24h_w3_ 4 Oct 2020_02.#m4
File ID:	143B-Asn-uptake-flux
Sample ID:	t24h_w3
Control mode:	Volumetric,  500  uL
Acquired:	14:14   4 Oct 2020
Size bins:	200
From	5.000
To	50.00
Sizing threshold:	5.000
Total pulses:	14205
Counting threshold:	5.000
Counts above threshold:	14205
Coincidence corrected:	15736

From	13.10
To	35.15
Number 	507.8e3
Mean:	21.58
Median:	21.33
S.D.:	2.776

