Vessel Name: HT1080-WT_ATF-reporter-low_P4
Date Time	Elapsed	A1	B1	C1	D1	A2	B2	C2	D2	A3	B3	C3	D3	A4	B4	C4	D4	A5	B5	C5	D5	A6	B6	C6	D6
1/5/2022 10:36:00 PM	0	2276585	2362388	2163079	2514491	2519545	2087127	2335668	2429559	2522805	2305053	2431837	3563656	2548590	2395921	2549448	2575219	2473446	2537188	2599711	2505541	2288976	2762724	2481036	2486707
1/6/2022 12:06:00 AM	1.5	2340611	2584556	2445590	2664972	3038813	2505809	2667222	2910782	2565773	2403816	2489294	3501276	2547566	2448513	2425907	2564111	2879906	3073655	3058604	3059516	2626973	3025820	2684963	2821601
1/6/2022 1:36:00 AM	3	2613312	3030930	2672810	2871624	3704744	3236018	3175690	3487949	2697928	2438778	2793525	3483761	2609207	2525285	2415626	2504849	3466913	3582303	3606283	3576457	3132285	3485642	3046639	3320526
1/6/2022 3:06:00 AM	4.5	3163045	3436207	2815922	3334325	4277738	4043130	3934792	4313089	2956717	2878413	3143142	3811333	2844341	2825308	2711432	2775729	4174999	4030293	4283121	4239735	3699989	4358015	3812721	3939149
1/6/2022 4:36:00 AM	6	3547549	3901985	3458013	3723347	5252942	4928778	4908548	5285758	3505441	3434332	3449861	4167398	3291139	3266758	3185285	3288187	4652308	4881816	4868175	5226598	4370284	5131987	4572071	4768027
1/6/2022 6:06:00 AM	7.5	4132267	4332062	4125775	4244788	6301563	5934124	5796365	6750801	3873775	3837066	3740731	4761870	3727354	3854427	3645218	3687633	5078091	5532681	5465514	5913130	5299256	6046325	5435648	5779237
1/6/2022 7:36:00 AM	9	4824264	4961880	4768788	4966224	7653412	7191150	7184520	7670929	4368976	4296198	4306194	5311675	4224215	4388184	4117656	4309385	5872987	6237202	5946950	6418413	5903061	6982959	6618888	6642944
1/6/2022 9:06:00 AM	10.5	5432462	5596322	5427279	5556614	8986609	8384454	8860750	9554701	4922641	4824629	4877278	5840153	4765848	5069601	4721987	4990845	6444015	7042670	6699834	7359548	6918595	7796468	7708241	7781627
1/6/2022 10:36:00 AM	12	6398685	6338983	6141781	6308586	1.097716E+07	1.032531E+07	1.088889E+07	1.131896E+07	5782726	5408319	5665455	6235921	5559181	5968023	5680911	5880662	7339409	7927339	7472647	8156043	8015012	9199509	8609742	8931504
1/6/2022 12:06:00 PM	13.5	7195660	7252418	6938257	7378751	1.315336E+07	1.215162E+07	1.263267E+07	1.287608E+07	6333804	6314186	6220180	6896009	6513617	7092975	6608401	6782517	7925800	8725426	8085153	8958316	9201871	1.032017E+07	9766396	1.02955E+07
1/6/2022 1:36:00 PM	15	8314763	7997730	7859981	8082963	1.58408E+07	1.428793E+07	1.502324E+07	1.471497E+07	7309591	7065899	7390278	7863601	7147796	8331857	7647920	7885206	8712308	9500159	9183773	9881473	1.045618E+07	1.194525E+07	1.112986E+07	1.160279E+07
1/6/2022 3:06:00 PM	16.5	9403783	9151249	8774734	9270420	1.839725E+07	1.71648E+07	1.755525E+07	1.778606E+07	8187667	8041579	8324340	9057316	8895606	9922286	8770860	8944161	9627013	1.05411E+07	1.018383E+07	1.093E+07	1.20121E+07	1.31012E+07	1.285639E+07	1.290843E+07
